role_id,role_name,domain_interest,required_skill_id,required_skill_name,skill_category,priority,minimum_level,step_order,prerequisite_skill_id
full_stack_developer,Full Stack Developer,web_development,_net,.NET,core,medium,intermediate,23,vue_js
full_stack_developer,Full Stack Developer,web_development,bootstrap,Bootstrap,core,medium,intermediate,24,_net
full_stack_developer,Full Stack Developer,web_development,rest_api,REST API,core,medium,intermediate,25,bootstrap
full_stack_developer,Full Stack Developer,web_development,react_js,React.js,core,medium,intermediate,26,rest_api
full_stack_developer,Full Stack Developer,web_development,mongodb,MongoDB,core,medium,intermediate,27,react_js
full_stack_developer,Full Stack Developer,web_development,next_js,Next.js,core,medium,intermediate,28,mongodb
full_stack_developer,Full Stack Developer,web_development,docker,Docker,advanced,medium,advanced,29,next_js
full_stack_developer,Full Stack Developer,web_development,aws,AWS,advanced,medium,advanced,30,docker
full_stack_developer,Full Stack Developer,web_development,azure,Azure,advanced,medium,advanced,31,aws
full_stack_developer,Full Stack Developer,web_development,linux,Linux,advanced,medium,advanced,32,azure
full_stack_developer,Full Stack Developer,web_development,microservices,Microservices,advanced,medium,advanced,33,linux
full_stack_developer,Full Stack Developer,web_development,kubernetes,Kubernetes,advanced,medium,advanced,34,microservices
full_stack_developer,Full Stack Developer,web_development,ci_cd,CI/CD,advanced,medium,advanced,35,kubernetes
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,javascript,JavaScript,fundamental,high,basic,1,
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,agile_scrum,Agile/Scrum,fundamental,high,basic,2,javascript
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,sql,SQL,fundamental,high,basic,3,agile_scrum
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,git,Git,fundamental,medium,basic,4,sql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,typescript,TypeScript,core,medium,intermediate,5,git
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,ui_ux,UI/UX,core,medium,intermediate,6,typescript
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,node_js,Node.js,core,medium,intermediate,7,ui_ux
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,postgresql,PostgreSQL,core,medium,intermediate,8,node_js
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,rest_api,REST API,core,medium,intermediate,9,postgresql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,react_js,React.js,core,medium,intermediate,10,rest_api
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,mysql,MySQL,core,medium,intermediate,11,react_js
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,mongodb,MongoDB,core,medium,intermediate,12,mysql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,graphql,GraphQL,core,medium,intermediate,13,mongodb
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,microservices,Microservices,advanced,medium,advanced,14,graphql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,ci_cd,CI/CD,advanced,medium,advanced,15,microservices
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",devops,aws,AWS,advanced,medium,advanced,16,ci_cd
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,javascript,JavaScript,fundamental,high,basic,1,
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,agile_scrum,Agile/Scrum,fundamental,high,basic,2,javascript
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,sql,SQL,fundamental,high,basic,3,agile_scrum
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,git,Git,fundamental,medium,basic,4,sql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,typescript,TypeScript,core,medium,intermediate,5,git
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,ui_ux,UI/UX,core,medium,intermediate,6,typescript
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,node_js,Node.js,core,medium,intermediate,7,ui_ux
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,postgresql,PostgreSQL,core,medium,intermediate,8,node_js
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,rest_api,REST API,core,medium,intermediate,9,postgresql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,react_js,React.js,core,medium,intermediate,10,rest_api
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,mysql,MySQL,core,medium,intermediate,11,react_js
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,mongodb,MongoDB,core,medium,intermediate,12,mysql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,graphql,GraphQL,core,medium,intermediate,13,mongodb
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,microservices,Microservices,advanced,medium,advanced,14,graphql
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,ci_cd,CI/CD,advanced,medium,advanced,15,microservices
full_stack_developer__node_js__react_js__sql__aws_,"Full Stack Developer (Node.js, React.js, SQL, AWS)",web_development,aws,AWS,advanced,medium,advanced,16,ci_cd
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,javascript,JavaScript,fundamental,high,basic,1,
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,git,Git,fundamental,high,basic,2,javascript
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,laravel,Laravel,core,high,intermediate,3,git
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,typescript,TypeScript,core,medium,intermediate,4,laravel
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,postgresql,PostgreSQL,core,medium,intermediate,5,typescript
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,rest_api,REST API,core,medium,intermediate,6,postgresql
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),ui_ux,mysql,MySQL,core,medium,intermediate,7,rest_api
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,javascript,JavaScript,fundamental,high,basic,1,
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,git,Git,fundamental,high,basic,2,javascript
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,laravel,Laravel,core,high,intermediate,3,git
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,typescript,TypeScript,core,medium,intermediate,4,laravel
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,postgresql,PostgreSQL,core,medium,intermediate,5,typescript
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,rest_api,REST API,core,medium,intermediate,6,postgresql
full_stack_developer__nuxt_js___laravel_,Full Stack Developer (Nuxt.js & Laravel),web_development,mysql,MySQL,core,medium,intermediate,7,rest_api
full_stack_developer__python_,Full Stack Developer (Python),data_science,python,Python,fundamental,high,basic,1,
full_stack_developer__python_,Full Stack Developer (Python),data_science,javascript,JavaScript,fundamental,high,basic,2,python
full_stack_developer__python_,Full Stack Developer (Python),data_science,sql,SQL,fundamental,high,basic,3,javascript
full_stack_developer__python_,Full Stack Developer (Python),data_science,git,Git,fundamental,medium,basic,4,sql
full_stack_developer__python_,Full Stack Developer (Python),data_science,typescript,TypeScript,core,medium,intermediate,5,git
full_stack_developer__python_,Full Stack Developer (Python),data_science,django,Django,core,medium,intermediate,6,typescript
full_stack_developer__python_,Full Stack Developer (Python),data_science,rest_api,REST API,core,medium,intermediate,7,django
full_stack_developer__python_,Full Stack Developer (Python),data_science,react_js,React.js,core,medium,intermediate,8,rest_api
full_stack_developer__python_,Full Stack Developer (Python),data_science,fastapi,FastAPI,core,medium,intermediate,9,react_js
full_stack_developer__python_,Full Stack Developer (Python),data_science,golang,Golang,core,medium,intermediate,10,fastapi
full_stack_developer__python_,Full Stack Developer (Python),data_science,next_js,Next.js,core,medium,intermediate,11,golang
full_stack_developer__python_,Full Stack Developer (Python),data_science,azure,Azure,advanced,medium,advanced,12,next_js
full_stack_developer__python_,Full Stack Developer (Python),data_science,etl,ETL,advanced,medium,advanced,13,azure
full_stack_developer__python_,Full Stack Developer (Python),data_science,gcp,GCP,advanced,medium,advanced,14,etl
full_stack_developer__python_,Full Stack Developer (Python),data_science,aws,AWS,advanced,medium,advanced,15,gcp
full_stack_developer__python_,Full Stack Developer (Python),devops,python,Python,fundamental,high,basic,1,
full_stack_developer__python_,Full Stack Developer (Python),devops,javascript,JavaScript,fundamental,high,basic,2,python
full_stack_developer__python_,Full Stack Developer (Python),devops,sql,SQL,fundamental,high,basic,3,javascript
full_stack_developer__python_,Full Stack Developer (Python),devops,git,Git,fundamental,medium,basic,4,sql
full_stack_developer__python_,Full Stack Developer (Python),devops,typescript,TypeScript,core,medium,intermediate,5,git
full_stack_developer__python_,Full Stack Developer (Python),devops,django,Django,core,medium,intermediate,6,typescript
full_stack_developer__python_,Full Stack Developer (Python),devops,rest_api,REST API,core,medium,intermediate,7,django
full_stack_developer__python_,Full Stack Developer (Python),devops,react_js,React.js,core,medium,intermediate,8,rest_api
full_stack_developer__python_,Full Stack Developer (Python),devops,fastapi,FastAPI,core,medium,intermediate,9,react_js
full_stack_developer__python_,Full Stack Developer (Python),devops,golang,Golang,core,medium,intermediate,10,fastapi
full_stack_developer__python_,Full Stack Developer (Python),devops,next_js,Next.js,core,medium,intermediate,11,golang
full_stack_developer__python_,Full Stack Developer (Python),devops,azure,Azure,advanced,medium,advanced,12,next_js
full_stack_developer__python_,Full Stack Developer (Python),devops,etl,ETL,advanced,medium,advanced,13,azure
full_stack_developer__python_,Full Stack Developer (Python),devops,gcp,GCP,advanced,medium,advanced,14,etl
full_stack_developer__python_,Full Stack Developer (Python),devops,aws,AWS,advanced,medium,advanced,15,gcp
full_stack_developer__python_,Full Stack Developer (Python),web_development,python,Python,fundamental,high,basic,1,
full_stack_developer__python_,Full Stack Developer (Python),web_development,javascript,JavaScript,fundamental,high,basic,2,python
full_stack_developer__python_,Full Stack Developer (Python),web_development,sql,SQL,fundamental,high,basic,3,javascript
full_stack_developer__python_,Full Stack Developer (Python),web_development,git,Git,fundamental,medium,basic,4,sql
full_stack_developer__python_,Full Stack Developer (Python),web_development,typescript,TypeScript,core,medium,intermediate,5,git
full_stack_developer__python_,Full Stack Developer (Python),web_development,django,Django,core,medium,intermediate,6,typescript
full_stack_developer__python_,Full Stack Developer (Python),web_development,rest_api,REST API,core,medium,intermediate,7,django
full_stack_developer__python_,Full Stack Developer (Python),web_development,react_js,React.js,core,medium,intermediate,8,rest_api
full_stack_developer__python_,Full Stack Developer (Python),web_development,fastapi,FastAPI,core,medium,intermediate,9,react_js
