question_id,domain_interest,target_role,current_level,blocker_type,question,answer_type,options,purpose,priority
Q_CYBE_0394,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_394,high
Q_UI_U_0395,ui_ux,ui_ux_designer,basic,no_starting_point,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_starting_point pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_395,high
Q_DATA_0396,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_396,high
Q_UI_U_0397,ui_ux,ui_ux_designer,beginner,no_portfolio,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_portfolio pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_397,high
Q_CYBE_0398,cyber_security,soc_analyst,beginner,skill_gap_confusion,Pertanyaan untuk soc_analyst level beginner mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_398,high
Q_UI_U_0399,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_399,high
Q_CYBE_0400,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_400,high
Q_CYBE_0401,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_401,high
Q_DATA_0402,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_402,high
Q_DATA_0403,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_403,high
Q_UI_U_0404,ui_ux,ui_ux_designer,advanced,no_starting_point,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_starting_point pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_404,high
Q_DATA_0405,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_405,high
Q_DATA_0406,data_science,data_analyst,basic,no_starting_point,Pertanyaan untuk data_analyst level basic mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_406,high
Q_DATA_0407,data_science,data_analyst,basic,skill_gap_confusion,Pertanyaan untuk data_analyst level basic mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_407,high
Q_DATA_0408,data_science,data_analyst,basic,skill_gap_confusion,Pertanyaan untuk data_analyst level basic mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_408,high
Q_CYBE_0409,cyber_security,soc_analyst,intermediate,no_starting_point,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_409,high
Q_WEB__0410,web_development,frontend_developer,beginner,skill_gap_confusion,Pertanyaan untuk frontend_developer level beginner mengenai blocker skill_gap_confusion pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_410,high
Q_UI_U_0411,ui_ux,ui_ux_designer,intermediate,no_portfolio,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_411,high
Q_WEB__0412,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_412,high
Q_DATA_0413,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_413,high
Q_DATA_0414,data_science,data_analyst,basic,no_foundation,Pertanyaan untuk data_analyst level basic mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_414,high
Q_AI_M_0415,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_415,high
Q_AI_M_0416,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_416,high
Q_WEB__0417,web_development,frontend_developer,advanced,no_starting_point,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_starting_point pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_417,high
Q_UI_U_0418,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_418,high
Q_UI_U_0419,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_419,high
Q_UI_U_0420,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_420,high
Q_AI_M_0421,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_421,high
Q_CYBE_0422,cyber_security,soc_analyst,beginner,no_foundation,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_422,high
Q_AI_M_0423,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_423,high
Q_DATA_0424,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_424,high
Q_DATA_0425,data_science,data_analyst,beginner,no_foundation,Pertanyaan untuk data_analyst level beginner mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_425,high
Q_AI_M_0426,ai_ml,machine_learning_engineer,beginner,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_426,high
Q_DATA_0427,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_427,high
Q_CYBE_0428,cyber_security,soc_analyst,intermediate,no_starting_point,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_starting_point pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_428,high
Q_CYBE_0429,cyber_security,soc_analyst,basic,no_portfolio,Pertanyaan untuk soc_analyst level basic mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_429,high
Q_UI_U_0430,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_430,high
Q_WEB__0431,web_development,frontend_developer,intermediate,no_starting_point,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_starting_point pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_431,high
Q_AI_M_0432,ai_ml,machine_learning_engineer,advanced,no_starting_point,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_432,high
Q_DATA_0433,data_science,data_analyst,advanced,skill_gap_confusion,Pertanyaan untuk data_analyst level advanced mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_433,high
Q_WEB__0434,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_434,high
Q_DATA_0435,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_435,high
Q_WEB__0436,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_436,high
Q_DATA_0437,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_437,high
Q_UI_U_0438,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_438,high
Q_WEB__0439,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_439,high
Q_AI_M_0440,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_440,high
Q_AI_M_0441,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_441,high
Q_UI_U_0442,ui_ux,ui_ux_designer,intermediate,no_starting_point,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_starting_point pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_442,high
Q_AI_M_0443,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_443,high
Q_DATA_0444,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_444,high
Q_DATA_0445,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_445,high
Q_WEB__0446,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_446,high
Q_DATA_0447,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_447,high
Q_DATA_0448,data_science,data_analyst,advanced,skill_gap_confusion,Pertanyaan untuk data_analyst level advanced mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_448,high
Q_DATA_0449,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_449,high
Q_AI_M_0450,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_450,high
Q_AI_M_0451,ai_ml,machine_learning_engineer,advanced,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_451,high
Q_AI_M_0452,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_452,high
Q_DATA_0453,data_science,data_analyst,basic,no_starting_point,Pertanyaan untuk data_analyst level basic mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_453,high
Q_AI_M_0454,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_454,high
